Product_ID,Recipe_ID,column,n,median,mad,robust_z_scale
PKG_A,RCP_8,Laser_Current,2724,8.5,0.06900000000000084,0.10229940000000123
PKG_A,RCP_9,Laser_Current,2823,8.502,0.06899999999999906,0.1022993999999986
PKG_B,RCP_1,Laser_Current,2902,8.502500000000001,0.06549999999999834,0.09711029999999753
PKG_B,RCP_2,Laser_Current,2867,8.496,0.06500000000000128,0.0963690000000019
PKG_B,RCP_3,Laser_Current,2756,8.499,0.06600000000000072,0.09785160000000107
PKG_B,RCP_4,Laser_Current,2806,8.501,0.06700000000000017,0.09933420000000025
PKG_B,RCP_5,Laser_Current,2729,8.502,0.06899999999999906,0.1022993999999986
PKG_B,RCP_6,Laser_Current,2712,8.501,0.06700000000000017,0.09933420000000025
PKG_B,RCP_7,Laser_Current,2678,8.506,0.0649999999999995,0.09636899999999926
PKG_B,RCP_8,Laser_Current,2707,8.502,0.06899999999999906,0.1022993999999986
PKG_B,RCP_9,Laser_Current,2778,8.498,0.06700000000000017,0.09933420000000025
PKG_C,RCP_1,Laser_Current,2703,8.498,0.0649999999999995,0.09636899999999926
PKG_C,RCP_2,Laser_Current,2841,8.499,0.06900000000000084,0.10229940000000123
PKG_C,RCP_3,Laser_Current,2777,8.496,0.0649999999999995,0.09636899999999926
PKG_C,RCP_4,Laser_Current,2726,8.499,0.06600000000000072,0.09785160000000107
PKG_C,RCP_5,Laser_Current,2705,8.499,0.06900000000000084,0.10229940000000123
PKG_C,RCP_6,Laser_Current,2738,8.497,0.06600000000000072,0.09785160000000107
PKG_C,RCP_7,Laser_Current,2719,8.5,0.06799999999999962,0.10081679999999943
PKG_C,RCP_8,Laser_Current,2794,8.5,0.06700000000000017,0.09933420000000025
PKG_C,RCP_9,Laser_Current,2912,8.5,0.06799999999999962,0.10081679999999943
PKG_D,RCP_1,Laser_Current,2863,8.502,0.06700000000000017,0.09933420000000025
PKG_D,RCP_2,Laser_Current,2721,8.499,0.06500000000000128,0.0963690000000019
PKG_D,RCP_3,Laser_Current,2731,8.5,0.06600000000000072,0.09785160000000107
PKG_D,RCP_4,Laser_Current,2650,8.504,0.06600000000000072,0.09785160000000107
PKG_D,RCP_5,Laser_Current,2726,8.5,0.06799999999999962,0.10081679999999943
PKG_D,RCP_6,Laser_Current,2810,8.499,0.06899999999999906,0.1022993999999986
PKG_D,RCP_7,Laser_Current,2725,8.497,0.06600000000000072,0.09785160000000107
PKG_D,RCP_8,Laser_Current,2667,8.5,0.07099999999999973,0.1052645999999996
PKG_D,RCP_9,Laser_Current,2833,8.5,0.06600000000000072,0.09785160000000107
PKG_E,RCP_1,Laser_Current,2816,8.505,0.06600000000000072,0.09785160000000107
PKG_E,RCP_2,Laser_Current,2816,8.501,0.06700000000000017,0.09933420000000025
PKG_E,RCP_3,Laser_Current,2733,8.499,0.06700000000000017,0.09933420000000025
PKG_E,RCP_4,Laser_Current,2805,8.498,0.06899999999999906,0.1022993999999986
PKG_E,RCP_5,Laser_Current,2697,8.499,0.06599999999999895,0.09785159999999843
PKG_E,RCP_6,Laser_Current,2732,8.5075,0.06750000000000078,0.10007550000000115
PKG_E,RCP_7,Laser_Current,2832,8.494499999999999,0.0694999999999979,0.10304069999999688
PKG_E,RCP_8,Laser_Current,2859,8.496,0.06700000000000017,0.09933420000000025
PKG_E,RCP_9,Laser_Current,2773,8.499,0.06899999999999906,0.1022993999999986
PKG_F,RCP_1,Laser_Current,2872,8.501,0.06700000000000017,0.09933420000000025
PKG_F,RCP_2,Laser_Current,2828,8.503,0.06950000000000056,0.10304070000000083
PKG_F,RCP_3,Laser_Current,2786,8.499,0.0649999999999995,0.09636899999999926
PKG_F,RCP_4,Laser_Current,2894,8.5015,0.06850000000000023,0.10155810000000033
PKG_F,RCP_5,Laser_Current,2717,8.5,0.0649999999999995,0.09636899999999926
PKG_F,RCP_6,Laser_Current,2756,8.497,0.06700000000000017,0.09933420000000025
PKG_F,RCP_7,Laser_Current,2781,8.497,0.06799999999999962,0.10081679999999943
PKG_F,RCP_8,Laser_Current,2850,8.499,0.06900000000000084,0.10229940000000123
PKG_F,RCP_9,Laser_Current,2728,8.503,0.06400000000000006,0.09488640000000008
PKG_A,RCP_1,Laser_Voltage,2819,23.997,0.13100000000000023,0.19422060000000033
PKG_A,RCP_2,Laser_Voltage,2718,24.005,0.13500000000000156,0.2001510000000023
PKG_A,RCP_3,Laser_Voltage,2735,24.009,0.13500000000000156,0.2001510000000023
PKG_A,RCP_4,Laser_Voltage,2670,23.994,0.13700000000000045,0.20311620000000066
PKG_A,RCP_5,Laser_Voltage,2808,24.0,0.13200000000000145,0.19570320000000213
PKG_A,RCP_6,Laser_Voltage,2712,23.999499999999998,0.13750000000000284,0.20385750000000422
PKG_A,RCP_7,Laser_Voltage,2813,24.001,0.13400000000000034,0.1986684000000005
PKG_A,RCP_8,Laser_Voltage,2724,24.005,0.1280000000000001,0.18977280000000016
PKG_A,RCP_9,Laser_Voltage,2823,24.002,0.13700000000000045,0.20311620000000066
PKG_B,RCP_1,Laser_Voltage,2902,24.004,0.13800000000000168,0.20459880000000247
PKG_B,RCP_2,Laser_Voltage,2867,24.001,0.134999999999998,0.20015099999999703
PKG_B,RCP_3,Laser_Voltage,2756,24.002,0.13400000000000034,0.1986684000000005
PKG_B,RCP_4,Laser_Voltage,2806,24.002,0.13700000000000045,0.20311620000000066
PKG_B,RCP_5,Laser_Voltage,2729,24.009,0.13100000000000023,0.19422060000000033
PKG_B,RCP_6,Laser_Voltage,2712,23.996499999999997,0.14349999999999952,0.21275309999999928
PKG_B,RCP_7,Laser_Voltage,2678,24.003,0.13100000000000023,0.19422060000000033
PKG_B,RCP_8,Laser_Voltage,2707,23.993,0.134999999999998,0.20015099999999703
PKG_B,RCP_9,Laser_Voltage,2778,23.998,0.13700000000000045,0.20311620000000066
PKG_C,RCP_1,Laser_Voltage,2703,23.996,0.13999999999999702,0.20756399999999556
PKG_C,RCP_2,Laser_Voltage,2841,24.009,0.13500000000000156,0.2001510000000023
PKG_C,RCP_3,Laser_Voltage,2777,23.998,0.13100000000000023,0.19422060000000033
PKG_C,RCP_4,Laser_Voltage,2726,24.008,0.13299999999999912,0.1971857999999987
PKG_C,RCP_5,Laser_Voltage,2705,24.001,0.13700000000000045,0.20311620000000066
PKG_C,RCP_6,Laser_Voltage,2738,24.0015,0.13149999999999906,0.1949618999999986
PKG_C,RCP_7,Laser_Voltage,2719,24.002,0.13700000000000045,0.20311620000000066
PKG_C,RCP_8,Laser_Voltage,2794,23.99,0.13400000000000034,0.1986684000000005
PKG_C,RCP_9,Laser_Voltage,2912,23.996,0.13400000000000034,0.1986684000000005
PKG_D,RCP_1,Laser_Voltage,2863,24.003,0.13400000000000034,0.1986684000000005
PKG_D,RCP_2,Laser_Voltage,2721,24.001,0.13100000000000023,0.19422060000000033
PKG_D,RCP_3,Laser_Voltage,2731,24.008,0.13599999999999923,0.20163359999999886
PKG_D,RCP_4,Laser_Voltage,2650,24.007,0.134999999999998,0.20015099999999703
PKG_D,RCP_5,Laser_Voltage,2726,23.997,0.13500000000000156,0.2001510000000023
PKG_D,RCP_6,Laser_Voltage,2810,23.996,0.13449999999999918,0.19940969999999877
PKG_D,RCP_7,Laser_Voltage,2725,23.996,0.13300000000000267,0.19718580000000396
PKG_D,RCP_8,Laser_Voltage,2667,24.002,0.129999999999999,0.19273799999999852
PKG_D,RCP_9,Laser_Voltage,2833,23.995,0.13599999999999923,0.20163359999999886
PKG_E,RCP_1,Laser_Voltage,2816,24.006,0.134999999999998,0.20015099999999703
PKG_E,RCP_2,Laser_Voltage,2816,23.998,0.13400000000000034,0.1986684000000005
PKG_E,RCP_3,Laser_Voltage,2733,24.014,0.134999999999998,0.20015099999999703
PKG_E,RCP_4,Laser_Voltage,2805,24.01,0.1339999999999968,0.19866839999999522
PKG_E,RCP_5,Laser_Voltage,2697,23.997,0.13500000000000156,0.2001510000000023
PKG_E,RCP_6,Laser_Voltage,2732,23.997500000000002,0.13550000000000395,0.20089230000000585
PKG_E,RCP_7,Laser_Voltage,2832,23.995,0.14000000000000057,0.20756400000000083
PKG_E,RCP_8,Laser_Voltage,2859,24.002,0.13700000000000045,0.20311620000000066
PKG_E,RCP_9,Laser_Voltage,2773,24.003,0.13400000000000034,0.1986684000000005
PKG_F,RCP_1,Laser_Voltage,2872,23.999,0.13299999999999912,0.1971857999999987
PKG_F,RCP_2,Laser_Voltage,2828,23.9955,0.14000000000000057,0.20756400000000083
PKG_F,RCP_3,Laser_Voltage,2786,24.0075,0.13899999999999935,0.20608139999999903
PKG_F,RCP_4,Laser_Voltage,2894,24.0,0.13400000000000034,0.1986684000000005
PKG_F,RCP_5,Laser_Voltage,2717,24.001,0.13200000000000145,0.19570320000000213
PKG_F,RCP_6,Laser_Voltage,2756,23.992,0.1280000000000001,0.18977280000000016
PKG_F,RCP_7,Laser_Voltage,2781,24.003,0.13100000000000023,0.19422060000000033
PKG_F,RCP_8,Laser_Voltage,2850,23.994500000000002,0.12849999999999895,0.19051409999999844
PKG_F,RCP_9,Laser_Voltage,2728,23.997,0.13100000000000023,0.19422060000000033
PKG_A,RCP_1,Beam_Diameter,2819,34.989,0.19600000000000506,0.2905896000000075
PKG_A,RCP_2,Beam_Diameter,2718,35.002,0.2010000000000005,0.29800260000000073
PKG_A,RCP_3,Beam_Diameter,2735,34.992,0.2119999999999962,0.31431119999999435
PKG_A,RCP_4,Beam_Diameter,2670,35.013,0.19750000000000156,0.2928135000000023
PKG_A,RCP_5,Beam_Diameter,2808,34.996,0.20500000000000185,0.30393300000000273
PKG_A,RCP_6,Beam_Diameter,2712,35.004,0.19699999999999562,0.2920721999999935
PKG_A,RCP_7,Beam_Diameter,2813,35.01,0.20300000000000296,0.3009678000000044
PKG_A,RCP_8,Beam_Diameter,2724,35.0,0.20250000000000057,0.30022650000000084
PKG_A,RCP_9,Beam_Diameter,2823,34.996,0.2049999999999983,0.30393299999999746
PKG_B,RCP_1,Beam_Diameter,2902,35.005,0.19699999999999562,0.2920721999999935
PKG_B,RCP_2,Beam_Diameter,2867,34.999,0.19700000000000273,0.29207220000000406
PKG_B,RCP_3,Beam_Diameter,2756,34.992,0.20700000000000074,0.30689820000000106
PKG_B,RCP_4,Beam_Diameter,2806,34.989,0.19500000000000028,0.2891070000000004
PKG_B,RCP_5,Beam_Diameter,2729,34.988,0.1980000000000004,0.29355480000000056
PKG_B,RCP_6,Beam_Diameter,2712,34.9865,0.19550000000000267,0.28984830000000394
PKG_B,RCP_7,Beam_Diameter,2678,34.988,0.21099999999999852,0.3128285999999978
PKG_B,RCP_8,Beam_Diameter,2707,35.008,0.20000000000000284,0.2965200000000042
PKG_B,RCP_9,Beam_Diameter,2778,35.0015,0.20349999999999824,0.30170909999999734
PKG_C,RCP_1,Beam_Diameter,2703,35.005,0.2079999999999984,0.3083807999999976
PKG_C,RCP_2,Beam_Diameter,2841,34.995,0.20400000000000063,0.3024504000000009
PKG_C,RCP_3,Beam_Diameter,2777,35.0,0.20400000000000063,0.3024504000000009
PKG_C,RCP_4,Beam_Diameter,2726,35.008,0.20000000000000284,0.2965200000000042
PKG_C,RCP_5,Beam_Diameter,2705,35.004,0.20300000000000296,0.3009678000000044
PKG_C,RCP_6,Beam_Diameter,2738,35.01,0.20199999999999818,0.2994851999999973
PKG_C,RCP_7,Beam_Diameter,2719,34.995,0.19500000000000028,0.2891070000000004
PKG_C,RCP_8,Beam_Diameter,2794,34.9975,0.20749999999999602,0.30763949999999407
PKG_C,RCP_9,Beam_Diameter,2912,34.9995,0.20550000000000068,0.304674300000001
PKG_D,RCP_1,Beam_Diameter,2863,35.009,0.2010000000000005,0.29800260000000073
PKG_D,RCP_2,Beam_Diameter,2721,35.001,0.19899999999999807,0.2950373999999971
PKG_D,RCP_3,Beam_Diameter,2731,34.994,0.20400000000000063,0.3024504000000009
PKG_D,RCP_4,Beam_Diameter,2650,34.9835,0.2115000000000009,0.31356990000000134
PKG_D,RCP_5,Beam_Diameter,2726,35.004,0.2010000000000005,0.29800260000000073
PKG_D,RCP_6,Beam_Diameter,2810,34.988,0.2035000000000018,0.3017091000000026
PKG_D,RCP_7,Beam_Diameter,2725,35.003,0.1980000000000004,0.29355480000000056
PKG_D,RCP_8,Beam_Diameter,2667,34.997,0.2010000000000005,0.29800260000000073
PKG_D,RCP_9,Beam_Diameter,2833,35.002,0.20000000000000284,0.2965200000000042
PKG_E,RCP_1,Beam_Diameter,2816,34.99,0.19650000000000034,0.2913309000000005
PKG_E,RCP_2,Beam_Diameter,2816,34.984,0.20449999999999946,0.3031916999999992
PKG_E,RCP_3,Beam_Diameter,2733,34.996,0.21300000000000097,0.3157938000000014
