Machine_ID,column,n_days,kendall_tau,kendall_p_value,ols_slope_per_day,ols_p_value,trend_class
DP01,Groove_Depth,89,-0.06026557711950971,0.4029598626485781,-0.00017610374542267716,0.44811059102914563,no_trend
DP01,Package_Size_1,89,-0.15577119509703782,0.030637936725746183,-0.0004877932355102829,0.052100150727525336,candidate_downward_drift
DP01,Package_Size_2,89,-0.03370786516853933,0.639936801710268,-4.6887172293458966e-05,0.8424100116963141,no_trend
DP01,Package_Size_3,89,0.06179775280898877,0.3911079627333236,0.0001963093722333792,0.41688374104945525,no_trend
DP01,Package_Size_4,89,0.052093973442288055,0.46971441444191475,0.000262464572432513,0.28226058531462894,no_trend
DP01,Coating_Thickness,89,0.13227783452502553,0.06640052423243416,0.0004749240371212374,0.040584885721034136,no_trend
DP01,Coating_Uniformity,89,0.005107252298263534,0.9434957737527199,8.24175197875846e-05,0.7566581832749635,no_trend
DP01,Cutting_Offset,89,0.06026557711950971,0.4029598626485781,0.00018357650132785636,0.3955522578146873,no_trend
DP01,Surface_Roughness,89,-0.019918283963227784,0.7822257374584349,-0.0001335049299781513,0.5912014988118606,no_trend
DP01,Yield,0,,,,,no_trend
DP02,Laser_Power,89,-0.9147088866189991,6.380546539864066e-37,-0.10493614881693296,6.556666029124727e-39,candidate_downward_drift
DP02,Power_Efficiency,89,-0.937691521961185,1.0322498853267064e-38,-0.21378165222350964,5.2952439795941776e-39,candidate_downward_drift
DP02,Laser_Centering_Position,89,0.9254341164453525,9.429518343602466e-38,0.13014263804317416,7.499484143391744e-39,candidate_upward_drift
DP02,Laser_Current,89,0.04239019407558734,0.5563458470565092,0.00032299154407946205,0.1828159498450617,no_trend
DP02,Laser_Voltage,89,-0.0658835546475996,0.36055330899042315,-0.0002671982723497941,0.31951844797178874,no_trend
DP02,Beam_Diameter,89,0.01889683350357508,0.7931330874030558,8.451116278911871e-05,0.7032959482339783,no_trend
DP02,Feed_Speed,89,-0.03064351378958121,0.6706463789687144,-8.122287314981705e-05,0.7420748744479271,no_trend
DP02,Frequency,89,0.07865168539325844,0.275051445550198,0.0001580786624622406,0.5345277563779678,no_trend
DP02,Alignment_Time,89,-0.0745658835546476,0.3007614328905015,-0.00040202809542955355,0.08695685874795901,no_trend
DP02,Process_Time,89,-0.08580183861082738,0.23375921986263593,-0.00020805031201979988,0.411658525586321,no_trend
DP02,Cutting_X_Index,89,-0.010725229826353423,0.8816788056985777,-7.316926256878576e-05,0.7715293202399477,no_trend
DP02,Cutting_Y_Index,89,-0.036772216547497454,0.6098320085511243,-0.00023737425689359873,0.38249299833829586,no_trend
DP02,Head_Temp,89,0.8937691521961186,2.503174940696107e-35,0.07190565726742405,6.133711003267895e-39,candidate_upward_drift
DP02,Cooling_Flow,89,-0.6792645556690501,4.235161906339102e-21,-0.011393170272559597,1.1600389253182555e-32,candidate_downward_drift
DP02,Cooling_Water_Temp,89,-0.052093973442288055,0.46971441444191475,-3.855115626583161e-05,0.8606822864254227,no_trend
DP02,Focus,89,0.9065372829417774,2.698362442177012e-36,0.08644324289666837,3.3444533424372355e-39,candidate_upward_drift
DP02,CLN_Flow,89,-0.06486210418794688,0.36804793099113564,-0.0002288263681354555,0.29205862503229657,no_trend
DP02,CLN_Pressure,89,0.009703779366700714,0.8928759552312664,-7.167047706609913e-07,0.9974614657792102,no_trend
DP02,CLN_Time,89,-0.013789581205311544,0.8482376997990257,2.9493155263468756e-05,0.9142264801903782,no_trend
DP02,Coating_Flow,89,0.01327885597548519,0.853793966573877,5.845315912611633e-05,0.8285568459936923,no_trend
DP02,Laser_Head_Remain_Time,89,-0.016343207354443313,0.8205746779849007,-3.362260683817918e-05,0.8566609844923568,no_trend
DP02,Vibration,89,0.9009193054136875,7.218082184396228e-36,0.057495107585305204,1.3858314728964682e-39,candidate_upward_drift
DP02,Kerf_Width_Profile,89,0.9310520939734424,3.4333448636052055e-38,0.16607454644719888,3.0773171986382794e-39,candidate_upward_drift
DP02,Top_Kerf,89,0.9438202247191012,3.378680015310539e-39,0.16639476519336385,2.1597482597682382e-39,candidate_upward_drift
DP02,Bottom_Kerf,89,0.9504596527068438,9.994571752433543e-40,0.21873116807799575,3.170381395734791e-39,candidate_upward_drift
DP02,Kerf_Angle,89,0.8309499489274771,9.136235325839737e-31,0.03229533305240545,6.462763428244364e-40,candidate_upward_drift
DP02,Groove_Depth,89,-0.8825331971399388,1.732153612761667e-34,-0.061350144415632565,1.2266466537895641e-38,candidate_downward_drift
DP02,Package_Size_1,89,-0.8917262512768132,3.5646445409530587e-35,-0.06840104840478795,1.0360141466989151e-38,candidate_downward_drift
DP02,Package_Size_2,89,-0.8503575076608785,3.8572640397729033e-32,-0.03903845995360452,4.301077250375678e-39,candidate_downward_drift
DP02,Package_Size_3,89,0.8426966292134833,1.3569921591079609e-31,0.03805796862835837,3.372038843676188e-38,candidate_upward_drift
DP02,Package_Size_4,89,0.8953013278855977,1.9191980300637444e-35,0.06789445780960814,9.960515803603399e-39,candidate_upward_drift
DP02,Coating_Thickness,89,0.03779366700715016,0.5999387210818025,0.0001345759739292114,0.6288789647037631,no_trend
DP02,Coating_Uniformity,89,0.05669050051072523,0.43143820793904186,0.00019403401509187834,0.4190023002045623,no_trend
DP02,Cutting_Offset,89,0.9060265577119511,2.9515905639146617e-36,0.10851600259369919,8.315908822886881e-39,candidate_upward_drift
DP02,Surface_Roughness,89,0.8135852911133811,1.4590171033561516e-29,0.022223345463719762,6.230688435361287e-39,candidate_upward_drift
DP02,Yield,0,,,,,no_trend
DP03,Laser_Power,89,-0.7471910112359551,3.4208497341982404e-25,-0.03233782630352672,1.3416534581841553e-39,candidate_downward_drift
DP03,Power_Efficiency,89,-0.7635342185903985,3.1070672321421797e-26,-0.04360864741014774,2.29128700798682e-39,candidate_downward_drift
DP03,Laser_Centering_Position,89,-0.02553626149131767,0.7230509631944271,-3.250134812901415e-05,0.884371754867076,no_trend
DP03,Laser_Current,89,-0.0015321756894790604,0.983035816724301,-4.817734332706956e-06,0.9837993380567434,no_trend
DP03,Laser_Voltage,89,0.10112359550561799,0.1605090710321181,0.0004328393930905235,0.13048598765261132,no_trend
DP03,Beam_Diameter,89,0.07354443309499491,0.3074314118682142,0.00030135110573343627,0.24173831616634542,no_trend
DP03,Feed_Speed,89,-0.016853932584269666,0.8150675963496954,2.17937585901545e-05,0.9337687225892322,no_trend
DP03,Frequency,89,0.005107252298263534,0.9434957737527199,-7.23866969551592e-05,0.7750896242879297,no_trend
DP03,Alignment_Time,89,-0.005107252298263534,0.9434957737527199,-5.602466670534012e-05,0.8353963149468899,no_trend
DP03,Process_Time,89,-0.1327885597548519,0.06535852153203245,-0.0004960579470590782,0.047361981127865445,no_trend
DP03,Cutting_X_Index,89,0.059244126659857003,0.41097936675276237,0.00011136436099762964,0.6790058322086334,no_trend
DP03,Cutting_Y_Index,89,0.005107252298263534,0.9434957737527199,9.421095532431471e-05,0.7079867375222115,no_trend
DP03,Head_Temp,89,0.8237997957099081,2.879206810298621e-30,0.18838840705118234,2.3974729727007537e-39,candidate_upward_drift
DP03,Cooling_Flow,89,-0.7553626149131767,1.0375541320914834e-25,-0.03149156539028343,3.437604612184443e-39,candidate_downward_drift
DP03,Cooling_Water_Temp,89,0.030132788559754854,0.6758203624533763,6.410607665956341e-05,0.8076460910933846,no_trend
DP03,Focus,89,0.8263534218590399,1.9130330190293812e-30,0.22744234599271837,2.241235202973392e-39,candidate_upward_drift
DP03,CLN_Flow,89,-0.004085801838610828,0.954782999608785,-5.861538644072432e-05,0.8042611258686909,no_trend
DP03,CLN_Pressure,89,-0.03932584269662922,0.5852366353894243,-4.8381104579170766e-05,0.8520611330401865,no_trend
DP03,CLN_Time,89,-0.0725229826353422,0.31419859028911234,-0.00022047934491732868,0.4140648596579972,no_trend
DP03,Coating_Flow,89,-0.050561797752808994,0.48287828424524337,-0.00011644681323855906,0.6450716051565664,no_trend
DP03,Laser_Head_Remain_Time,89,0.020429009193054137,0.7767879318461173,1.862634731204821e-05,0.9277971656712959,no_trend
DP03,Vibration,89,0.745658835546476,4.272339678210402e-25,0.040743869498158856,5.563969455812451e-39,candidate_upward_drift
DP03,Kerf_Width_Profile,89,0.8094994892747703,2.7768353674426407e-29,0.10472020221912519,8.102204311630851e-39,candidate_upward_drift
DP03,Top_Kerf,89,0.8166496424923392,8.985321828181579e-30,0.12233269434051722,3.825040034464857e-39,candidate_upward_drift
DP03,Bottom_Kerf,89,0.7997957099080695,1.2641098155126876e-28,0.12103885050549265,5.170530084831968e-39,candidate_upward_drift
DP03,Kerf_Angle,89,0.8038815117466803,6.692462573005177e-29,0.08899320466218902,1.203923481326913e-38,candidate_upward_drift
DP03,Groove_Depth,89,-0.7119509703779368,5.0715411876799965e-23,-0.016670214039656288,2.554027013616359e-38,candidate_downward_drift
DP03,Package_Size_1,89,-0.07099080694586313,0.32453167720857146,-0.00027005815588260765,0.25798594478562303,no_trend
DP03,Package_Size_2,89,-0.08835546475995916,0.220134941038729,-0.0003583753633002195,0.15151697820989513,no_trend
DP03,Package_Size_3,89,-0.1976506639427988,0.006089295687893346,-0.0007317674149310911,0.0019480333038877525,candidate_downward_drift
DP03,Package_Size_4,89,0.13534218590398367,0.060348841540905994,0.000397648185871703,0.08003930048865064,no_trend
DP03,Coating_Thickness,89,-0.08222676200204292,0.25382116717392555,-0.00022912855226480628,0.30112702784768275,no_trend
DP03,Coating_Uniformity,89,0.06894790602655772,0.3386493427306362,0.00011320054307726518,0.6424868879900971,no_trend
DP03,Cutting_Offset,89,-0.030132788559754854,0.6758203624533763,-9.702220473212458e-05,0.6675816101467028,no_trend
DP03,Surface_Roughness,89,0.7063329928498467,1.1008631445471726e-22,0.01553083218738829,7.753830886572143e-38,candidate_upward_drift
DP03,Yield,0,,,,,no_trend
DP04,Laser_Power,89,0.08784473953013279,0.22281318609093914,0.0003291752585168065,0.18925732609349805,no_trend
DP04,Power_Efficiency,89,0.017875383043922374,0.8040810592150743,2.564276970019153e-05,0.9097260514174184,no_trend
DP04,Laser_Centering_Position,89,-0.1195097037793667,0.09721293276036952,-0.0004246077809382791,0.07577592065708709,no_trend
DP04,Laser_Current,89,0.067926455566905,0.3458538110747802,0.000258678323786726,0.32449742924864255,no_trend
DP04,Laser_Voltage,89,-0.1108273748723187,0.12404189354018798,-0.00031843080321846914,0.16625263875863924,no_trend
DP04,Beam_Diameter,89,0.005107252298263534,0.9434957737527199,1.0964519763983603e-05,0.9596942108559661,no_trend
DP04,Feed_Speed,89,-0.052604698672114404,0.46537094176543603,-0.00021751067760389646,0.3586164895465611,no_trend
DP04,Frequency,89,0.060776302349336064,0.3989855230280087,0.00031208264395145307,0.24524924098272108,no_trend
DP04,Alignment_Time,89,0.15883554647599593,0.027505374637401696,0.0006020319425257478,0.020752107382532452,candidate_upward_drift
DP04,Process_Time,89,0.04698672114402452,0.514357980957334,0.00016998481032076175,0.5030937108357244,no_trend
DP04,Cutting_X_Index,89,0.010214504596527068,0.8872745680178659,-3.2328590714211595e-05,0.8964330886780799,no_trend
DP04,Cutting_Y_Index,89,0.018386108273748727,0.7986021235624029,9.230514052430329e-05,0.7336823942506714,no_trend
DP04,Head_Temp,89,-0.09244126659856997,0.19953732504585875,-0.0002707345726849797,0.16153187245259656,no_trend
DP04,Cooling_Flow,89,0.07711950970377937,0.28451114672481936,0.00027330425674492234,0.21616799752022983,no_trend
DP04,Cooling_Water_Temp,89,-0.021450459652706845,0.7659453180808753,2.3931943066953477e-05,0.9262613682913377,no_trend
DP04,Focus,89,-0.11542390194075589,0.1091961604944367,-0.00033051202603311786,0.11780223991626175,no_trend
DP04,CLN_Flow,89,-0.7563840653728294,8.930094785774715e-26,-0.26270921457119073,7.324717542175455e-33,candidate_downward_drift
DP04,CLN_Pressure,89,0.10418794688457611,0.14820873214986732,0.0004087804642255194,0.10849738862726724,no_trend
DP04,CLN_Time,89,0.04800817160367722,0.505256225116808,9.722426280211646e-05,0.707431003273336,no_trend
DP04,Coating_Flow,89,0.09244126659856997,0.19953732504585875,0.000324908056390881,0.1842975299355705,no_trend
DP04,Laser_Head_Remain_Time,89,0.035240040858018386,0.6248061461019214,5.947388436905398e-05,0.7348200238694906,no_trend
DP04,Vibration,89,0.6905005107252299,9.46787383432801e-22,0.02338680771324933,5.835342759308386e-33,candidate_upward_drift
DP04,Kerf_Width_Profile,89,-0.06435137895812053,0.371831350543116,-0.0002614752695939123,0.2250031720383544,no_trend
DP04,Top_Kerf,89,-0.038815117466802856,0.5901187144419052,-0.00018238853964292387,0.4607211268047182,no_trend
DP04,Bottom_Kerf,89,-0.07967313585291114,0.2688655915819388,-0.0002375679114544386,0.3050781359060598,no_trend
DP04,Kerf_Angle,89,0.02757916241062309,0.7019162966868857,0.00014071458885758678,0.529229948988869,no_trend
DP04,Groove_Depth,89,0.04239019407558734,0.5563458470565092,0.00019730282778443833,0.4708166425168463,no_trend
DP04,Package_Size_1,89,0.11848825331971401,0.10010542273154024,0.0003406776440382535,0.16237632733128582,no_trend
DP04,Package_Size_2,89,0.12461695607763025,0.08373843049575654,0.0004387051386760436,0.08665260874438688,no_trend
DP04,Package_Size_3,89,-0.11440245148110317,0.1123674782071398,-0.00041671064517961507,0.13199425007586782,no_trend
DP04,Package_Size_4,89,-0.0715015321756895,0.321063005150812,-0.00027496609456073367,0.21041849940967944,no_trend
DP04,Coating_Thickness,89,0.04647599591419817,0.5189406197652247,0.00017266573829440948,0.5643127863574955,no_trend
DP04,Coating_Uniformity,89,-0.15168539325842698,0.03528763201835066,-0.0005321638868382221,0.03274333234145958,candidate_downward_drift
DP04,Cutting_Offset,89,-0.07201225740551584,0.3176186423624072,-0.00022468552995731273,0.3046236500301575,no_trend
DP04,Surface_Roughness,89,0.6353421859039837,1.1748409094112212e-18,0.009110271537990608,7.161523557625727e-30,candidate_upward_drift
DP04,Yield,0,,,,,no_trend
