Machine_ID,Product_ID,Recipe_ID,column,n,mean,std,cv,median,mad,robust_z_scale,p0_5,p99_5,min,max
DP01,PKG_B,RCP_3,Laser_Power,419,18.50160143198091,0.07797721479158208,0.004214619749444754,18.504,0.0519999999999996,0.0770951999999994,18.30872,18.68764,18.284,18.708
DP01,PKG_B,RCP_4,Laser_Power,413,18.50073607748184,0.07949617186309815,0.004296919405269333,18.503,0.054999999999999716,0.08154299999999957,18.30918,18.66846,18.172,18.679
DP01,PKG_B,RCP_5,Laser_Power,417,18.50281534772182,0.08377529442615425,0.004527705262781492,18.499,0.055999999999997385,0.08302559999999612,18.2938,18.72836,18.267,18.742
DP01,PKG_B,RCP_6,Laser_Power,424,18.49722641509434,0.07869500427445426,0.004254421852685794,18.494,0.05250000000000021,0.07783650000000031,18.302035,18.69354,18.22,18.721
DP01,PKG_B,RCP_7,Laser_Power,394,18.499408629441625,0.0819034870906474,0.004427357043202928,18.506500000000003,0.056500000000003325,0.08376690000000493,18.25693,18.69205,18.208,18.76
DP01,PKG_B,RCP_8,Laser_Power,419,18.502,0.07932915499698637,0.004287598908063257,18.497,0.053999999999998494,0.08006039999999776,18.30436,18.688010000000002,18.293,18.718
DP01,PKG_B,RCP_9,Laser_Power,422,18.498281990521328,0.07553702342340067,0.004083461559408947,18.496,0.050499999999999545,0.07487129999999932,18.326525,18.68395,18.301,18.698
DP01,PKG_C,RCP_1,Laser_Power,416,18.49947115384615,0.07631655150335546,0.004125336928212069,18.501,0.05600000000000094,0.08302560000000139,18.302374999999998,18.677175000000002,18.265,18.727
DP01,PKG_C,RCP_2,Laser_Power,435,18.498597701149425,0.07758566838922973,0.004194137828318137,18.501,0.05699999999999861,0.08450819999999792,18.31934,18.69662,18.307,18.709
DP01,PKG_C,RCP_3,Laser_Power,403,18.497553349875933,0.08828112044096696,0.004772583636935913,18.499,0.05900000000000105,0.08747340000000156,18.27104,18.73,18.261,18.772
DP01,PKG_C,RCP_4,Laser_Power,401,18.49971072319202,0.08036290257155784,0.004344008605000051,18.497,0.05699999999999861,0.08450819999999792,18.312,18.691,18.293,18.729
DP01,PKG_C,RCP_5,Laser_Power,453,18.491315673289186,0.08600048696507062,0.004650858191193979,18.49,0.053999999999998494,0.08006039999999776,18.24866,18.72056,18.203,18.763
DP01,PKG_C,RCP_6,Laser_Power,383,18.49846736292428,0.08176513648614749,0.004420103291909793,18.492,0.053000000000000824,0.07857780000000122,18.25884,18.68307,18.199,18.821
DP01,PKG_C,RCP_7,Laser_Power,397,18.495748110831233,0.08012274061301952,0.004331954573175611,18.5,0.054999999999999716,0.08154299999999957,18.30242,18.7011,18.266,18.732
DP01,PKG_C,RCP_8,Laser_Power,430,18.492497674418605,0.08243414405734571,0.0044577074178238285,18.495,0.05799999999999983,0.08599079999999974,18.29045,18.696855,18.231,18.742
DP01,PKG_C,RCP_9,Laser_Power,433,18.504124711316397,0.08008345279198106,0.004327870355467566,18.508,0.054999999999999716,0.08154299999999957,18.318640000000002,18.687359999999998,18.3,18.708
DP01,PKG_D,RCP_1,Laser_Power,423,18.505113475177303,0.08447140565002847,0.004564760208757333,18.505,0.054999999999999716,0.08154299999999957,18.30622,18.72824,18.301,18.808
DP01,PKG_D,RCP_2,Laser_Power,393,18.498129770992367,0.07932895187965702,0.004288484990739757,18.494,0.053000000000000824,0.07857780000000122,18.2954,18.696440000000003,18.252,18.776
DP01,PKG_D,RCP_3,Laser_Power,410,18.497578048780486,0.0836864564242537,0.004524184528567025,18.501,0.057000000000000384,0.08450820000000056,18.273675,18.68473,18.26,18.739
DP01,PKG_D,RCP_4,Laser_Power,382,18.489696335078534,0.07921747823507201,0.004284412074674321,18.49,0.05349999999999966,0.07931909999999949,18.27991,18.67038,18.254,18.692
DP01,PKG_D,RCP_5,Laser_Power,407,18.505535626535625,0.08144125437894378,0.004400913111758992,18.51,0.054999999999999716,0.08154299999999957,18.33006,18.70085,18.256,18.709
DP01,PKG_D,RCP_6,Laser_Power,425,18.499167058823527,0.08127766784103803,0.004393585266979418,18.499,0.05900000000000105,0.08747340000000156,18.302400000000002,18.70704,18.232,18.723
DP01,PKG_D,RCP_7,Laser_Power,396,18.497088383838385,0.08054639211314588,0.004354544371617013,18.4985,0.05249999999999844,0.07783649999999767,18.264325,18.6901,18.235,18.765
DP01,PKG_D,RCP_8,Laser_Power,395,18.49247088607595,0.08052026915092071,0.004354219057419151,18.495,0.053000000000000824,0.07857780000000122,18.26958,18.736150000000002,18.247,18.784
DP01,PKG_D,RCP_9,Laser_Power,437,18.49879633867277,0.08040189865708906,0.004346331360435835,18.501,0.055999999999997385,0.08302559999999612,18.27796,18.712259999999997,18.257,18.749
DP01,PKG_E,RCP_1,Laser_Power,406,18.50706896551724,0.07759903380087002,0.0041929402189754715,18.5075,0.05450000000000088,0.08080170000000131,18.287025,18.702849999999998,18.254,18.744
DP01,PKG_E,RCP_2,Laser_Power,425,18.50365411764706,0.083263195952485,0.004499824489967975,18.505,0.054999999999999716,0.08154299999999957,18.298119999999997,18.71352,18.227,18.74
DP01,PKG_E,RCP_3,Laser_Power,379,18.50171240105541,0.08022270014337414,0.004335960823755855,18.501,0.04899999999999949,0.07264739999999924,18.2869,18.722440000000002,18.252,18.728
DP01,PKG_E,RCP_4,Laser_Power,452,18.502325221238937,0.07823585911030209,0.00422843389545951,18.503,0.053000000000000824,0.07857780000000122,18.286060000000003,18.70749,18.268,18.714
DP01,PKG_E,RCP_5,Laser_Power,421,18.50030641330166,0.07853927547478959,0.004245295927548535,18.5,0.0519999999999996,0.0770951999999994,18.3162,18.6995,18.281,18.708
DP01,PKG_E,RCP_6,Laser_Power,406,18.496364532019705,0.07962492396664518,0.0043048959069120684,18.502,0.05549999999999855,0.08228429999999784,18.305,18.65695,18.159,18.73
DP01,PKG_E,RCP_7,Laser_Power,428,18.49783644859813,0.07498019334720174,0.004053457470853796,18.498,0.0519999999999996,0.0770951999999994,18.332349999999998,18.69657,18.309,18.708
DP01,PKG_E,RCP_8,Laser_Power,460,18.496304347826086,0.07779761732920228,0.004206116847247164,18.495,0.045999999999999375,0.06819959999999907,18.297475,18.694575,18.262,18.709
DP01,PKG_E,RCP_9,Laser_Power,441,18.49457142857143,0.07863026250635448,0.004251532013598441,18.492,0.04899999999999949,0.07264739999999924,18.3126,18.701800000000002,18.307,18.736
DP01,PKG_F,RCP_1,Laser_Power,456,18.499493421052634,0.08169670498235503,0.004416159033272946,18.5,0.05600000000000094,0.08302560000000139,18.2571,18.69505,18.236,18.746
DP01,PKG_F,RCP_2,Laser_Power,407,18.49708845208845,0.08176339792781069,0.004420338808434418,18.495,0.05999999999999872,0.08895599999999809,18.3033,18.69073,18.274,18.728
DP01,PKG_F,RCP_3,Laser_Power,429,18.503736596736598,0.08091843180726997,0.004373086018828278,18.503,0.053000000000000824,0.07857780000000122,18.26982,18.696900000000003,18.249,18.729
DP01,PKG_F,RCP_4,Laser_Power,445,18.502444943820223,0.07932530669218907,0.004287287811586412,18.504,0.04999999999999716,0.07412999999999578,18.32022,18.73836,18.302,18.751
DP01,PKG_F,RCP_5,Laser_Power,423,18.49388888888889,0.08369955547762031,0.0045257953035452115,18.493,0.05999999999999872,0.08895599999999809,18.28299,18.72473,18.167,18.756
DP01,PKG_F,RCP_6,Laser_Power,435,18.50059540229885,0.08148052254894517,0.00440421082549703,18.503,0.05799999999999983,0.08599079999999974,18.313509999999997,18.7043,18.244,18.751
DP01,PKG_F,RCP_7,Laser_Power,415,18.502392771084338,0.08077240312778164,0.004365511213988133,18.5,0.05600000000000094,0.08302560000000139,18.327,18.73039,18.29,18.748
DP01,PKG_F,RCP_8,Laser_Power,448,18.50049107142857,0.0811262992510403,0.004385088965358793,18.497,0.05149999999999899,0.0763538999999985,18.301705,18.70559,18.289,18.772
DP01,PKG_F,RCP_9,Laser_Power,400,18.499032500000002,0.08119225269997306,0.004388999949049933,18.504,0.05799999999999983,0.08599079999999974,18.286935,18.6841,18.233,18.725
DP02,PKG_A,RCP_1,Laser_Power,443,18.458460496613995,0.08511009716579901,0.004610899006523948,18.464,0.060000000000002274,0.08895600000000337,18.24468,18.65869,18.183,18.704
DP02,PKG_A,RCP_2,Laser_Power,423,18.459936170212767,0.08366619066939383,0.004532312024155255,18.46,0.05700000000000216,0.0845082000000032,18.24297,18.65079,18.215,18.666
DP02,PKG_A,RCP_3,Laser_Power,392,18.46576530612245,0.08010463758144257,0.004338007997690912,18.4695,0.05549999999999855,0.08228429999999784,18.258595,18.64127,18.229,18.668
DP02,PKG_A,RCP_4,Laser_Power,377,18.461493368700264,0.08678348322825089,0.004700783489995678,18.462,0.05799999999999983,0.08599079999999974,18.274240000000002,18.67612,18.215,18.757
DP02,PKG_A,RCP_5,Laser_Power,416,18.46544951923077,0.08280915699182081,0.0044845459573339685,18.468,0.05550000000000033,0.08228430000000048,18.251575,18.68685,18.212,18.698
DP02,PKG_A,RCP_6,Laser_Power,381,18.465727034120736,0.08175102786330408,0.004427176233692049,18.464,0.05799999999999983,0.08599079999999974,18.283,18.687900000000003,18.246,18.703
DP02,PKG_A,RCP_7,Laser_Power,434,18.470981566820278,0.0821846320621628,0.0044493916993449,18.4665,0.05450000000000088,0.08080170000000131,18.26399,18.704399999999996,18.226,18.716
DP02,PKG_A,RCP_8,Laser_Power,409,18.463026894865525,0.09184413352592827,0.004974489505373015,18.462,0.06500000000000128,0.0963690000000019,18.236240000000002,18.678759999999997,18.191,18.74
DP02,PKG_A,RCP_9,Laser_Power,430,18.463755813953487,0.08543222562891203,0.004627023152264011,18.468,0.05550000000000033,0.08228430000000048,18.272289999999998,18.691275,18.241,18.729
DP02,PKG_B,RCP_1,Laser_Power,430,18.46622558139535,0.08699046271177165,0.00471078739552571,18.465,0.05900000000000105,0.08747340000000156,18.274,18.70926,18.201,18.737
DP02,PKG_B,RCP_2,Laser_Power,466,18.468922746781114,0.08162193489292456,0.0044194204508841844,18.467,0.05549999999999855,0.08228429999999784,18.2622,18.668,18.219,18.686
DP02,PKG_B,RCP_3,Laser_Power,409,18.460672371638143,0.0807574451402906,0.004374566836707499,18.458,0.05700000000000216,0.0845082000000032,18.2496,18.65388,18.201,18.761
DP02,PKG_B,RCP_4,Laser_Power,396,18.462020202020202,0.08319015640381162,0.004506015890650394,18.464,0.059499999999999886,0.08821469999999983,18.262675,18.6611,18.21,18.669
DP02,PKG_B,RCP_5,Laser_Power,444,18.466887387387388,0.08233612727173246,0.004458581760127417,18.47,0.054999999999999716,0.08154299999999957,18.23732,18.688,18.186,18.728
DP02,PKG_B,RCP_6,Laser_Power,407,18.46514004914005,0.08662817629998684,0.0046914443145001355,18.469,0.05999999999999872,0.08895599999999809,18.241419999999998,18.6657,18.205,18.767
DP02,PKG_B,RCP_7,Laser_Power,399,18.469243107769422,0.08159816079786274,0.004418056566895099,18.476,0.04800000000000182,0.07116480000000269,18.25798,18.69619,18.249,18.716
DP02,PKG_B,RCP_8,Laser_Power,398,18.459133165829144,0.08034697961985156,0.004352695161687597,18.458,0.0589999999999975,0.08747339999999629,18.265864999999998,18.66112,18.221,18.73
DP02,PKG_B,RCP_9,Laser_Power,399,18.459395989974936,0.07624130947400862,0.0041302169104240625,18.458,0.05299999999999727,0.07857779999999595,18.29,18.667,18.265,18.671
DP02,PKG_C,RCP_1,Laser_Power,417,18.462856115107915,0.08511642714804503,0.004610144097824354,18.461,0.0589999999999975,0.08747339999999629,18.234720000000003,18.69488,18.194,18.781
DP02,PKG_C,RCP_2,Laser_Power,414,18.460079710144928,0.08603142015092279,0.004660403503222325,18.458,0.0625,0.0926625,18.2413,18.680870000000002,18.22,18.756
DP02,PKG_C,RCP_3,Laser_Power,443,18.45684875846501,0.08503133394802084,0.00460703422674048,18.457,0.0589999999999975,0.08747339999999629,18.23272,18.686220000000002,18.164,18.703
DP02,PKG_C,RCP_4,Laser_Power,412,18.467905339805824,0.08442923163157921,0.004571673401942341,18.469,0.05600000000000094,0.08302560000000139,18.28222,18.68134,18.191,18.736
DP02,PKG_C,RCP_5,Laser_Power,401,18.459992518703242,0.08364258750116663,0.004531019577414339,18.46,0.0519999999999996,0.0770951999999994,18.257,18.669,18.191,18.71
DP02,PKG_C,RCP_6,Laser_Power,449,18.46135189309577,0.08863431092650934,0.004801073693831547,18.463,0.06299999999999883,0.09340379999999826,18.25188,18.67184,18.218,18.805
DP02,PKG_C,RCP_7,Laser_Power,420,18.46415,0.0821281603686392,0.004447979482870275,18.4575,0.05450000000000088,0.08080170000000131,18.278095,18.672,18.269,18.722
DP02,PKG_C,RCP_8,Laser_Power,430,18.460046511627905,0.08147791426072717,0.0044137437145353115,18.4605,0.05450000000000088,0.08080170000000131,18.24806,18.67513,18.206,18.688
DP02,PKG_C,RCP_9,Laser_Power,440,18.46845,0.08819285272101533,0.004775325093389826,18.467,0.05999999999999872,0.08895599999999809,18.251585000000002,18.664414999999998,18.247,18.709
DP02,PKG_D,RCP_1,Laser_Power,407,18.461938574938575,0.08420350472406987,0.004560924324511248,18.462,0.06099999999999994,0.09043859999999991,18.25042,18.66067,18.229,18.666
DP02,PKG_D,RCP_2,Laser_Power,396,18.4617196969697,0.0916844324591199,0.004966191338836596,18.462,0.06550000000000011,0.09711030000000016,18.242925,18.674124999999997,18.218,18.76
DP02,PKG_D,RCP_3,Laser_Power,428,18.468292056074766,0.08332260732988236,0.004511657443844413,18.4695,0.05450000000000088,0.08080170000000131,18.281135,18.678324999999997,18.274,18.711
DP02,PKG_D,RCP_4,Laser_Power,425,18.464167058823527,0.0883860680510632,0.004786897116424533,18.459,0.06099999999999994,0.09043859999999991,18.2592,18.68552,18.218,18.707
DP02,PKG_D,RCP_5,Laser_Power,413,18.457685230024214,0.0808585466284905,0.004380752278566429,18.451,0.05100000000000193,0.07561260000000286,18.26906,18.68232,18.223,18.739
DP02,PKG_D,RCP_6,Laser_Power,420,18.4632,0.08925952614236717,0.00483445589834737,18.46,0.06050000000000111,0.08969730000000165,18.225475000000003,18.65843,18.195,18.783
DP02,PKG_D,RCP_7,Laser_Power,428,18.460044392523365,0.08015550104561557,0.004342107707935953,18.458,0.05500000000000327,0.08154300000000485,18.28127,18.66973,18.245,18.702
DP02,PKG_D,RCP_8,Laser_Power,433,18.463459584295613,0.07967810736548232,0.004315448413213621,18.459,0.053000000000000824,0.07857780000000122,18.239559999999997,18.654079999999997,18.163,18.668
DP02,PKG_D,RCP_9,Laser_Power,412,18.4645,0.08888740519848526,0.004813962208480341,18.46,0.06199999999999939,0.09192119999999909,18.257715,18.671,18.164,18.679
DP02,PKG_E,RCP_1,Laser_Power,443,18.467372460496616,0.08311350174301717,0.004500559130477521,18.463,0.054999999999999716,0.08154299999999957,18.26305,18.65879,18.219,18.68
DP02,PKG_E,RCP_2,Laser_Power,416,18.462701923076924,0.08460631778029984,0.004582553416764455,18.46,0.06299999999999883,0.09340379999999826,18.265,18.653025,18.219,18.784
DP02,PKG_E,RCP_3,Laser_Power,440,18.465297727272727,0.08689285940354455,0.004705738336144249,18.467,0.05999999999999872,0.08895599999999809,18.25334,18.69066,18.205,18.723
DP02,PKG_E,RCP_4,Laser_Power,431,18.46249651972158,0.07782290188387367,0.004215188438938553,18.464,0.054999999999999716,0.08154299999999957,18.263099999999998,18.63355,18.227,18.699
DP02,PKG_E,RCP_5,Laser_Power,419,18.467047732696898,0.08588638658337783,0.004650791389427741,18.469,0.05700000000000216,0.0845082000000032,18.23017,18.664369999999998,18.209,18.747
DP02,PKG_E,RCP_6,Laser_Power,407,18.456454545454545,0.08568574312052003,0.00464258955637949,18.46,0.05799999999999983,0.08599079999999974,18.237209999999997,18.6684,18.212,18.703
DP02,PKG_E,RCP_7,Laser_Power,382,18.465743455497382,0.08892756878418238,0.004815813075628321,18.466,0.06499999999999773,0.09636899999999662,18.241,18.67233,18.219,18.69
DP02,PKG_E,RCP_8,Laser_Power,420,18.46324761904762,0.08011656554959828,0.00433924557600289,18.4615,0.05150000000000077,0.07635390000000114,18.25938,18.69267,18.219,18.706
DP02,PKG_E,RCP_9,Laser_Power,420,18.461295238095236,0.0865194584108909,0.004686532407127986,18.461,0.058999999999999275,0.08747339999999892,18.259,18.69353,18.21,18.712
DP02,PKG_F,RCP_1,Laser_Power,438,18.460716894977168,0.08506778687489262,0.004608043520673785,18.462,0.05749999999999922,0.08524949999999884,18.223405,18.683445000000003,18.191,18.697
DP02,PKG_F,RCP_2,Laser_Power,426,18.464784037558683,0.0857435318288397,0.004643624948682382,18.475,0.05799999999999983,0.08599079999999974,18.25275,18.683125,18.176,18.716
DP02,PKG_F,RCP_3,Laser_Power,425,18.46699529411765,0.08683140776256505,0.0047019781171560564,18.468,0.05999999999999872,0.08895599999999809,18.26436,18.69064,18.257,18.714
DP02,PKG_F,RCP_4,Laser_Power,465,18.457015053763442,0.0847196046427673,0.004590103242370858,18.46,0.06099999999999994,0.09043859999999991,18.263640000000002,18.673000000000002,18.217,18.754
DP02,PKG_F,RCP_5,Laser_Power,399,18.45586215538847,0.08761550048933052,0.004747299245716887,18.459,0.054000000000002046,0.08006040000000303,18.21168,18.64921,18.163,18.76
DP02,PKG_F,RCP_6,Laser_Power,420,18.462354761904763,0.08802701012687125,0.004767918895617056,18.457,0.05550000000000033,0.08228430000000048,18.259475000000002,18.700715,18.172,18.715
DP02,PKG_F,RCP_7,Laser_Power,423,18.458886524822695,0.08597721721247253,0.004657768338131023,18.457,0.06099999999999994,0.09043859999999991,18.250539999999997,18.66956,18.22,18.719
DP02,PKG_F,RCP_8,Laser_Power,409,18.466819070904645,0.08562902504131889,0.004636912546364388,18.463,0.05699999999999861,0.08450819999999792,18.27332,18.695880000000002,18.254,18.741
DP02,PKG_F,RCP_9,Laser_Power,374,18.464935828877007,0.08577979257801163,0.004645550538218608,18.4655,0.058999999999999275,0.08747339999999892,18.242894999999997,18.66208,18.185,18.692
DP03,PKG_A,RCP_1,Laser_Power,432,18.487993055555556,0.08294955528491027,0.004486671702853345,18.490499999999997,0.05749999999999744,0.0852494999999962,18.266015,18.66869,18.244,18.727
DP03,PKG_A,RCP_2,Laser_Power,396,18.48779292929293,0.07966285000800316,0.0043089432206795,18.488,0.05649999999999977,0.08376689999999966,18.286749999999998,18.66955,18.224,18.694
DP03,PKG_A,RCP_3,Laser_Power,396,18.487237373737372,0.08131718934648381,0.004398558189229587,18.483,0.05900000000000105,0.08747340000000156,18.282825000000003,18.6782,18.272,18.707
DP03,PKG_A,RCP_4,Laser_Power,391,18.48542966751918,0.08017710869448409,0.004337313772877219,18.486,0.05700000000000216,0.0845082000000032,18.30485,18.6841,18.285,18.697
DP03,PKG_A,RCP_5,Laser_Power,415,18.48858795180723,0.08280006971803619,0.0044784420494342085,18.489,0.054999999999999716,0.08154299999999957,18.26647,18.720969999999998,18.208,18.747
DP03,PKG_A,RCP_6,Laser_Power,424,18.484568396226415,0.07827804018798955,0.004234777816287549,18.4845,0.05549999999999855,0.08228429999999784,18.326,18.677310000000002,18.299,18.736
DP03,PKG_A,RCP_7,Laser_Power,384,18.49669270833333,0.07506957155415712,0.004058540234078494,18.495,0.05099999999999838,0.07561259999999759,18.31549,18.688275,18.3,18.722
DP03,PKG_A,RCP_8,Laser_Power,393,18.49844020356234,0.08262289616920397,0.0044664790793167986,18.499,0.05699999999999861,0.08450819999999792,18.28484,18.69928,18.247,18.712
DP03,PKG_A,RCP_9,Laser_Power,434,18.48094930875576,0.08648438811434038,0.004679650740309453,18.482,0.05700000000000216,0.0845082000000032,18.294155,18.702845,18.257,18.779
DP03,PKG_B,RCP_1,Laser_Power,434,18.48541013824885,0.0811116043985704,0.004387871504713837,18.4865,0.05250000000000199,0.07783650000000294,18.30033,18.693855,18.29,18.749
DP03,PKG_B,RCP_2,Laser_Power,443,18.488618510158012,0.08538542544438323,0.004618269634233125,18.489,0.0589999999999975,0.08747339999999629,18.27147,18.69237,18.231,18.764
DP03,PKG_B,RCP_3,Laser_Power,429,18.490428904428907,0.07817654776546383,0.00422794669445113,18.49,0.053999999999998494,0.08006039999999776,18.29654,18.69874,18.238,18.754
DP03,PKG_B,RCP_4,Laser_Power,439,18.49066742596811,0.08227264846453226,0.004449414754439279,18.492,0.05699999999999861,0.08450819999999792,18.28095,18.6771,18.234,18.696
DP03,PKG_B,RCP_5,Laser_Power,378,18.492169312169313,0.08707000695682751,0.004708479869883549,18.496499999999997,0.057500000000000995,0.08524950000000148,18.272505000000002,18.730945,18.253,18.8
DP03,PKG_B,RCP_6,Laser_Power,402,18.484174129353235,0.0801603413574743,0.004336701266527136,18.4845,0.05549999999999855,0.08228429999999784,18.264,18.669990000000002,18.246,18.735
DP03,PKG_B,RCP_7,Laser_Power,408,18.486455882352942,0.08409844479775702,0.004549192410538619,18.4835,0.0600000000000005,0.08895600000000073,18.264595,18.671825000000002,18.244,18.688
DP03,PKG_B,RCP_8,Laser_Power,400,18.4949225,0.08121987542566435,0.004391468816680056,18.496,0.056499999999997996,0.08376689999999702,18.270955,18.719045,18.242,18.731
DP03,PKG_B,RCP_9,Laser_Power,409,18.49138141809291,0.08018462914989129,0.004336324438769867,18.492,0.05000000000000071,0.07413000000000106,18.281319999999997,18.69244,18.257,18.725
DP03,PKG_C,RCP_1,Laser_Power,397,18.48083123425693,0.08670834797074724,0.0046917991334729904,18.479,0.05699999999999861,0.08450819999999792,18.292559999999998,18.700139999999998,18.239,18.745
DP03,PKG_C,RCP_2,Laser_Power,502,18.480812749003984,0.07960840283041999,0.004307624556972499,18.48,0.048500000000000654,0.07190610000000097,18.287585,18.69493,18.22,18.741
DP03,PKG_C,RCP_3,Laser_Power,420,18.48822619047619,0.08435753990694705,0.004562770870382472,18.483,0.054999999999999716,0.08154299999999957,18.27604,18.697335,18.244,18.72
DP03,PKG_C,RCP_4,Laser_Power,405,18.493397530864197,0.08546974158473597,0.004621635448115626,18.494,0.05799999999999983,0.08599079999999974,18.25178,18.71032,18.237,18.721
DP03,PKG_C,RCP_5,Laser_Power,407,18.487324324324327,0.08555597927167864,0.004627818378190622,18.486,0.054999999999999716,0.08154299999999957,18.29021,18.692790000000002,18.264,18.764
DP03,PKG_C,RCP_6,Laser_Power,407,18.493471744471744,0.07778306679764507,0.004205974295815862,18.493,0.053000000000000824,0.07857780000000122,18.28648,18.68667,18.246,18.8
DP03,PKG_C,RCP_7,Laser_Power,444,18.487013513513514,0.08205528498761931,0.0044385365395897556,18.490499999999997,0.05599999999999916,0.08302559999999876,18.291430000000002,18.688205,18.213,18.739
DP03,PKG_C,RCP_8,Laser_Power,407,18.49228746928747,0.08227877288955038,0.00444935614516059,18.491,0.05600000000000094,0.08302560000000139,18.28436,18.678939999999997,18.241,18.704
DP03,PKG_C,RCP_9,Laser_Power,468,18.490925213675215,0.08079281115960758,0.004369322260838315,18.492,0.054999999999999716,0.08154299999999957,18.31067,18.703995,18.295,18.734
DP03,PKG_D,RCP_1,Laser_Power,424,18.499667452830188,0.07761470746737349,0.004195465008507465,18.501,0.053000000000000824,0.07857780000000122,18.29438,18.694425,18.252,18.712
DP03,PKG_D,RCP_2,Laser_Power,404,18.481029702970297,0.08586774474159865,0.004646264094678549,18.479,0.0600000000000005,0.08895600000000073,18.27727,18.69185,18.252,18.758
DP03,PKG_D,RCP_3,Laser_Power,450,18.48626888888889,0.08158822222259897,0.004413449934812822,18.487499999999997,0.05599999999999916,0.08302559999999876,18.295735,18.686775,18.167,18.754
DP03,PKG_D,RCP_4,Laser_Power,399,18.48810776942356,0.0792975182257982,0.004289109475927217,18.486,0.0519999999999996,0.0770951999999994,18.285970000000002,18.70116,18.249,18.718
DP03,PKG_D,RCP_5,Laser_Power,439,18.495305239179956,0.08219759989871528,0.004444241326960644,18.493,0.054999999999999716,0.08154299999999957,18.29047,18.708009999999998,18.239,18.75
DP03,PKG_D,RCP_6,Laser_Power,402,18.49405472636816,0.07708551451912393,0.004168124062551744,18.492,0.0519999999999996,0.0770951999999994,18.302039999999998,18.695970000000003,18.275,18.733
DP03,PKG_D,RCP_7,Laser_Power,408,18.491651960784314,0.08411938074710318,0.004549046289941924,18.496499999999997,0.05350000000000321,0.07931910000000476,18.251805,18.68786,18.192,18.747
DP03,PKG_D,RCP_8,Laser_Power,406,18.489908866995073,0.0778063380591187,0.004208043350500492,18.489,0.0519999999999996,0.0770951999999994,18.294275,18.672974999999997,18.258,18.676
DP03,PKG_D,RCP_9,Laser_Power,426,18.48695305164319,0.07516008109805078,0.004065574293832605,18.482,0.05099999999999838,0.07561259999999759,18.325375,18.685624999999998,18.208,18.702
DP03,PKG_E,RCP_1,Laser_Power,454,18.49247797356828,0.0787180578161583,0.0042567609342929495,18.493,0.05649999999999977,0.08376689999999966,18.299265,18.675205,18.292,18.699
DP03,PKG_E,RCP_2,Laser_Power,416,18.48903846153846,0.07905937047127405,0.004276013089362981,18.488500000000002,0.051499999999997215,0.07635389999999587,18.300825,18.682925,18.254,18.753
DP03,PKG_E,RCP_3,Laser_Power,430,18.487739534883723,0.08155911991764829,0.00441152471689456,18.485500000000002,0.05799999999999983,0.08599079999999974,18.285435,18.668275,18.241,18.72
DP03,PKG_E,RCP_4,Laser_Power,416,18.484317307692308,0.0841950133798623,0.004554943089232961,18.4845,0.059499999999999886,0.08821469999999983,18.267075,18.674,18.231,18.69
DP03,PKG_E,RCP_5,Laser_Power,391,18.490184143222507,0.08140854144199329,0.004402797766177641,18.489,0.054000000000002046,0.08006040000000303,18.296699999999998,18.704,18.247,18.704
DP03,PKG_E,RCP_6,Laser_Power,403,18.491481389578166,0.08230114902237107,0.0044507601791577475,18.487,0.052000000000003155,0.07709520000000468,18.29408,18.72298,18.291,18.783
