Machine_ID,column,n_days,kendall_tau,kendall_p_value,ols_slope_per_day,ols_p_value,trend_class
DP03,Laser_Head_Remain_Time,89,0.15781409601634322,0.02851738811883849,0.00035111633998083445,0.04933861031326772,candidate_upward_drift
DP03,Laser_Power,89,-0.6189989785495403,8.676265879023369e-18,-0.004624555329827902,3.2674581799055975e-25,candidate_downward_drift
DP03,Laser_Voltage,89,-0.043411644535240046,0.546872530474113,-0.00016499190510299333,0.47122510725979694,no_trend
DP03,Maintenance_Count,89,-0.001021450459652707,0.9886900710489582,-7.601517424515602e-06,0.9644160401005344,no_trend
DP03,Network_Latency,89,-0.08937691521961186,0.21484790726885583,-0.00020551468504055752,0.28969292248110023,no_trend
DP03,PLC_CPU_Load,89,-0.08937691521961186,0.21484790726885583,-0.00025848321358743403,0.14584702710440645,no_trend
DP03,PLC_Memory,89,-0.05975485188968335,0.40695783107211947,-0.0001413399563428719,0.4659256814774394,no_trend
DP03,Package_Size_1,89,-0.00868232890704801,0.9040944995087472,-5.377505729096825e-06,0.9835137894207718,no_trend
DP03,Package_Size_2,89,0.04545454545454546,0.5281687522286405,0.0001583093957663371,0.5386784155689024,no_trend
DP03,Package_Size_3,89,-0.05669050051072523,0.43143820793904186,-0.00021073972497928658,0.41886296567623504,no_trend
DP03,Package_Size_4,89,0.2073544433094995,0.004007131125550184,0.0005980251567651059,0.013603611037939101,candidate_upward_drift
DP03,Power_Efficiency,89,-0.5643513789581206,4.805855956786076e-15,-0.004044159472191475,1.5362827084492138e-21,candidate_downward_drift
DP03,Process_Time,89,-0.08784473953013279,0.22281318609093914,-0.0003234248869392713,0.2021760427211002,no_trend
DP03,Room_Noise,89,0.011235955056179775,0.8760889434390114,2.906278093428866e-05,0.8599593584419908,no_trend
DP03,Surface_Roughness,89,0.627170582226762,3.213026371525328e-18,0.006197831863824125,1.6915232499905243e-28,candidate_upward_drift
DP03,Top_Kerf,89,0.5873340143003065,3.6141421115681104e-16,0.005408823428952034,1.7060247258207256e-26,candidate_upward_drift
DP03,Vibration,89,0.7160367722165476,2.875429568789297e-23,0.017937994400751087,1.117532622421951e-37,candidate_upward_drift
DP03,Vision_Exposure,89,-0.048518896833503584,0.500737366652072,-0.00011178140324356534,0.5084036300864551,no_trend
DP03,Yield,0,,,,,no_trend
DP04,Alignment_Time,89,-0.08171603677221655,0.25678218004229825,-0.000307557777835123,0.23287965290568227,no_trend
DP04,Beam_Diameter,89,-0.040347293156281924,0.5755291915487689,-0.0001018983991652003,0.6989572044600616,no_trend
DP04,Bottom_Kerf,89,-0.05515832482124618,0.4439917818709669,-0.00012667074427713477,0.5948878684142261,no_trend
DP04,CLN_Flow,89,-0.6695607763023493,1.514812613572798e-20,-0.062386538408006335,1.6247034944456838e-32,candidate_downward_drift
DP04,CLN_Pressure,89,-0.1721144024514811,0.016915024739052733,-0.0006248625225184772,0.025923526256408463,candidate_downward_drift
DP04,CLN_Time,89,0.03983656792645557,0.5803734042281383,9.343155890123221e-05,0.716906789143978,no_trend
DP04,Coating_Flow,89,-0.011235955056179775,0.8760889434390114,-6.182840607902185e-05,0.7921267796018919,no_trend
DP04,Coating_Thickness,89,0.08069458631256385,0.2627759335616122,0.00034175590928836396,0.20023264616540226,no_trend
DP04,Coating_Uniformity,89,-0.004596527068437182,0.9491381108982664,-5.717523027479592e-05,0.8080817305029185,no_trend
DP04,Cooling_Flow,89,-0.006128702757916242,0.9322198823484424,-9.27657870717121e-05,0.7029591357834235,no_trend
DP04,Cooling_Water_Temp,89,-0.009193054136874363,0.898482691331168,4.748199195848236e-06,0.9825566488485102,no_trend
DP04,Cutting_Offset,89,-0.08324821246169561,0.24797065054455414,-0.00024330800393747754,0.3218623479340092,no_trend
DP04,Cutting_X_Index,89,0.01736465781409602,0.8095696365541992,-2.987846297275053e-06,0.9908089848041459,no_trend
DP04,Cutting_Y_Index,89,-0.13483146067415733,0.06132447980592693,-0.0004660714878891931,0.05918228026035052,no_trend
DP04,Door_Open_Count,89,0.04647599591419817,0.5189406197652247,0.00011871497461981723,0.5192684863188384,no_trend
DP04,Factory_Power,89,0.031664964249233915,0.6603453378116706,9.93724357576149e-05,0.6068647825734332,no_trend
DP04,Fan_RPM,89,-0.06894790602655772,0.3386493427306362,-0.00025118444483017844,0.21045845772379326,no_trend
DP04,Feed_Speed,89,0.02502553626149132,0.7283685574766867,5.06023262635383e-05,0.8518792198171383,no_trend
DP04,Focus,89,-0.04596527068437181,0.5235442555598419,-0.0001688413049325195,0.4412056365989734,no_trend
DP04,Frequency,89,-0.11235955056179776,0.11892762915717636,-0.0003408081530096446,0.11591046824098238,no_trend
DP04,Groove_Depth,89,0.14862104187946887,0.03915862381711022,0.000478508830927765,0.03850533849923712,candidate_upward_drift
DP04,Head_Temp,89,0.04545454545454546,0.5281687522286405,0.00015695665968307412,0.4361029018591893,no_trend
DP04,Kerf_Angle,89,0.055669050051072526,0.4397842534908649,0.00012089481912795706,0.6563267082353779,no_trend
DP04,Kerf_Width_Profile,89,0.11235955056179776,0.11892762915717636,0.0003094369524647522,0.18375167023425998,no_trend
DP04,LED_Brightness,89,0.07201225740551584,0.3176186423624072,0.00015950381065851012,0.3929338120957425,no_trend
DP04,Laser_Centering_Position,89,-0.09703779366700717,0.17808975603088018,-0.0003256706313559469,0.18791777466601925,no_trend
DP04,Laser_Current,89,0.02400408580183861,0.7390428263280241,0.0001151680484059779,0.6132757622027856,no_trend
DP04,Laser_Head_Remain_Time,89,0.1956077630234934,0.006635925319772849,0.0004883367225696584,0.012971419997925176,candidate_upward_drift
DP04,Laser_Power,89,0.036772216547497454,0.6098320085511243,5.2885384809988344e-05,0.8192368331872436,no_trend
DP04,Laser_Voltage,89,-0.12359550561797754,0.08630497328695488,-0.0005187893159534091,0.04017078910015508,no_trend
DP04,Maintenance_Count,89,-0.048518896833503584,0.500737366652072,-0.00016739615992686905,0.41135055360784956,no_trend
DP04,Network_Latency,89,0.031154239019407563,0.6654879669269851,9.828265241135064e-05,0.6290501651010885,no_trend
DP04,PLC_CPU_Load,89,0.03932584269662922,0.5852366353894243,6.947409989004398e-05,0.7419721885664893,no_trend
DP04,PLC_Memory,89,0.027068437180796732,0.7071791460100559,6.981984486959798e-05,0.7458427077422088,no_trend
DP04,Package_Size_1,89,-0.08733401430030645,0.2255146725955548,-0.00023379122284167695,0.29708296362219033,no_trend
DP04,Package_Size_2,89,-0.048518896833503584,0.500737366652072,-0.00032659590687296735,0.2186181264662355,no_trend
DP04,Package_Size_3,89,-0.0449438202247191,0.5328139709417057,-0.00018202850305315638,0.5008525314291354,no_trend
DP04,Package_Size_4,89,-0.04647599591419817,0.5189406197652247,-1.1307728649476205e-06,0.996341677620407,no_trend
DP04,Power_Efficiency,89,0.0005107252298263535,0.9943448934857443,2.6428515479011494e-05,0.9170661881348219,no_trend
DP04,Process_Time,89,0.0362614913176711,0.6148056792366621,5.6717739591275e-05,0.8027251974865452,no_trend
DP04,Room_Noise,89,-0.10776302349336059,0.13478363900769602,-0.00023571859972809392,0.11850370860402454,no_trend
DP04,Surface_Roughness,89,0.48774259448416757,1.2991010808977098e-11,0.002906422050976454,2.501028143720156e-15,candidate_upward_drift
DP04,Top_Kerf,89,-0.027068437180796732,0.7071791460100559,-6.047436251215471e-05,0.8031580303066679,no_trend
DP04,Vibration,89,0.6235955056179776,4.96979667839e-18,0.008357579036364639,1.0175077377727395e-30,candidate_upward_drift
DP04,Vision_Exposure,89,-0.02093973442288049,0.7713610420023,2.807378250868563e-05,0.891012014081291,no_trend
DP04,Yield,0,,,,,no_trend
